Id,Listing_URL,Name,Property_Type,Room_Type,Min_Nights,Max_Nights,Cancellation_Policy,Accomodates,Total_Bedrooms,Total_Beds,Availability_365,Price,Security_Deposit,Cleaning_fee,Guests_Included,Number_of_Reviews,Review_Scores,Amenities,Host_Id,Host_Name,Country,Longitude,Latitude,Is_location_exact
22295843,https://www.airbnb.com/rooms/22295843,One Bed available in Bondi for Chrismas!!!,Apartment,Shared room,6,13,flexible,1,1,1,0,70,0,0,1,0,95.0,"TV, Wifi, Kitchen, Smoking allowed, Suitable for events, Washer, Dryer, Smoke detector, Carbon monoxide detector, Safety card, Fire extinguisher, Hangers, Iron, Laptop friendly workspace",76526417,Quentin,Australia,151.27945,-33.88432,True
22344471,https://www.airbnb.com/rooms/22344471,Palm Beach Penthouse by Contemporary Hotels,Apartment,Entire home/apt,7,365,strict_14_with_grace_period,4,2,2,357,850,2000,300,1,1,100.0,"TV, Internet, Wifi, Kitchen, Free parking on premises, Smoke detector, Fire extinguisher, Essentials, Shampoo, Hangers, Hair dryer, Iron, Hot water, Host greets you",3046924,Contemporary Hotels,Australia,151.33219,-33.60514,True
22412815,https://www.airbnb.com/rooms/22412815,"Work n Rest Free wifi Quiet, Family Fun Shops Cafe",House,Entire home/apt,1,1125,strict_14_with_grace_period,12,3,11,0,119,500,100,1,40,92.0,"TV, Wifi, Air conditioning, Kitchen, Free parking on premises, Pets allowed, Free street parking, Hot tub, Heating, Family/kid friendly, Washer, Smoke detector, First aid kit, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace, Self check-in, Lockbox, Private entrance, High chair, Hot water, Bed linens, Ethernet connection, Microwave, Coffee maker, Refrigerator, Dishwasher, Dishes and silverware, Cooking basics, Stove, Single level home, Patio or balcony, Garden or backyard, Luggage dropoff allowed, Long term stays allowed",47521103,Leena,Australia,150.91725,-33.74507,False
22661818,https://www.airbnb.com/rooms/22661818,Beachfront Getaway,Apartment,Entire home/apt,3,1125,moderate,5,2,3,333,399,0,100,4,16,96.0,"TV, Wifi, Kitchen, Free parking on premises, Family/kid friendly, Washer, Dryer, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Iron, High chair, Pack ’n Play/travel crib, Hot water, Bed linens, Extra pillows and blankets, Microwave, Refrigerator, Dishwasher, Dishes and silverware, Cooking basics, Oven, Stove, BBQ grill, Patio or balcony, Other, Waterfront, Beachfront",9151530,Kate,Australia,151.2874,-33.78834,True
22674839,https://www.airbnb.com/rooms/22674839,Private bedroom for one person in HoMa,Apartment,Private room,32,365,strict_14_with_grace_period,1,1,1,90,50,200,10,1,0,95.0,"TV, Wifi, Air conditioning, Kitchen, Heating, Washer, Dryer, Smoke detector, First aid kit, Fire extinguisher, Essentials, Shampoo, Hair dryer, Iron",167085283,Marie,Canada,-73.53359,45.55214,True
22691928,https://www.airbnb.com/rooms/22691928,Welcome to He'epali Hale - He'epali Hale,House,Entire home/apt,3,60,strict_14_with_grace_period,6,3,4,247,114,250,319,2,0,95.0,"TV, Cable TV, Wifi, Kitchen, Free parking on premises, Washer, Dryer, Smoke detector, Fire extinguisher, Essentials, Hangers, Hair dryer, Iron, Laptop friendly workspace, Private living room, Private entrance, Bathtub, Babysitter recommendations, Microwave, Coffee maker, Refrigerator, Dishwasher, Dishes and silverware, Cooking basics, Stove, BBQ grill",43199232,Jeana,United States,-154.91657,19.53606,False
22717303,https://www.airbnb.com/rooms/22717303,"THE BEST Home ** PARKINGS **5beds,12guests,3bdroom",Apartment,Entire home/apt,1,1125,strict_14_with_grace_period,12,3,5,163,85,0,96,6,96,97.0,"TV, Wifi, Air conditioning, Kitchen, Free street parking, Heating, Family/kid friendly, Smoke detector, Carbon monoxide detector, First aid kit, Fire extinguisher, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Iron, Laptop friendly workspace, Private entrance, Bathtub, Room-darkening shades, Hot water, Bed linens, Extra pillows and blankets, Microwave, Coffee maker, Refrigerator, Dishwasher, Dishes and silverware, Cooking basics, Oven, Stove, Patio or balcony, Garden or backyard, Luggage dropoff allowed, Long term stays allowed, Cleaning before checkout, Wide hallway clearance, Wide doorway, Flat path to front door, Well-lit path to entrance, Step-free access, Wide clearance to bed, Accessible-height bed, Step-free access, Accessible-height toilet, Step-free access, Other",167600199,Jade,Canada,-73.60455,45.53551,True
22175297,https://www.airbnb.com/rooms/22175297,Incredibly cozy room close to Manhatan,Apartment,Private room,1,1125,strict_14_with_grace_period,1,1,1,119,42,0,15,1,61,93.0,"Internet, Wifi, Kitchen, Breakfast, Free street parking, Heating, Washer, Dryer, Smoke detector, Carbon monoxide detector, First aid kit, Fire extinguisher, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Iron, Laptop friendly workspace, Self check-in, Lockbox, Private living room, Hot water, Bed linens, Extra pillows and blankets, Microwave, Coffee maker, Refrigerator, Dishes and silverware, Cooking basics, Oven, Stove, Luggage dropoff allowed",133785513,Alena,United States,-73.93705,40.69414,True
22232299,https://www.airbnb.com/rooms/22232299,Quarto de casal próximo ao aeroporto Galeão,House,Private room,1,1125,strict_14_with_grace_period,5,1,1,199,97,0,0,1,17,100.0,"TV, Cable TV, Wifi, Air conditioning, Pool, Kitchen, Free parking on premises, Smoking allowed, Pets allowed, Pets live on this property, Dog(s), Free street parking, Washer, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Iron, Private entrance, Hot water, Bed linens, Extra pillows and blankets, Microwave, Coffee maker, Refrigerator, Dishes and silverware, Cooking basics, Oven, Stove, BBQ grill, Patio or balcony, Luggage dropoff allowed, Long term stays allowed, Host greets you",162458584,Heidy,Brazil,-43.20475237067608,-22.80369559925885,False
22232416,https://www.airbnb.com/rooms/22232416,Luxury 3 Bedroom Apartment in Prime location,Apartment,Entire home/apt,7,20,flexible,6,3,3,0,500,0,0,1,0,95.0,"TV, Wifi, Air conditioning, Kitchen, Elevator, Family/kid friendly, Washer, Dryer, Smoke detector, First aid kit, Essentials, Lock on bedroom door, Hangers, Hair dryer, Iron, Laptop friendly workspace, Private entrance",103891135,Gina,Australia,151.21345,-33.8844,True
22304343,https://www.airbnb.com/rooms/22304343,Double Bay Apartment with Stunning Harbour Views,Apartment,Entire home/apt,3,14,strict_14_with_grace_period,6,3,4,0,156,0,150,1,2,60.0,"TV, Wifi, Kitchen, Family/kid friendly, Washer, Dryer, Smoke detector, Fire extinguisher, Essentials, Hangers, Iron, Laptop friendly workspace, Patio or balcony",11028024,Sarah,Australia,151.23883,-33.87782,False
2231059,https://www.airbnb.com/rooms/2231059,Bonito y cómodo loft en el centro,Apartment,Entire home/apt,3,15,flexible,3,1,2,69,100,150,30,3,1,95.0,"Internet, Kitchen, Smoking allowed, Pets allowed, Family/kid friendly, Essentials, Hangers, Hot water, Bed linens, Extra pillows and blankets",11387473,Alberto,Spain,2.16375,41.37956,False
22367184,https://www.airbnb.com/rooms/22367184,Luxury Waterloo Apartment - Resort Style Living,Apartment,Entire home/apt,115,120,strict_14_with_grace_period,3,2,2,123,125,1000,200,1,1,100.0,"TV, Cable TV, Wifi, Air conditioning, Wheelchair accessible, Pool, Kitchen, Gym, Elevator, Washer, Smoke detector, Essentials, Hangers, Iron, Laptop friendly workspace, Private entrance, Hot water, Microwave, Refrigerator, Dishwasher, Dishes and silverware, Cooking basics, Oven, BBQ grill, Patio or balcony, Long term stays allowed, Well-lit path to entrance",19154158,Aimee,Australia,151.20988,-33.90261,False
22420791,https://www.airbnb.com/rooms/22420791,Apartamento no Recreio dos Bandeirantes,Apartment,Entire home/apt,2,90,flexible,4,1,1,158,108,0,50,3,19,100.0,"TV, Cable TV, Wifi, Air conditioning, Pool, Kitchen, Free parking on premises, Elevator, Essentials, Hangers, Iron, Room-darkening shades, Hot water, Bed linens, Ethernet connection, Microwave, Coffee maker, Refrigerator, Dishes and silverware, Cooking basics, Oven, Stove",41659968,Anna Gabrielle,Brazil,-43.49321846774024,-23.02083419067571,True
22066860,https://www.airbnb.com/rooms/22066860,Basement Loft in Plateau Mont-Royal,Loft,Entire home/apt,3,1125,strict_14_with_grace_period,2,0,2,0,50,0,40,1,17,96.0,"Wifi, Kitchen, Hot tub, Heating, Family/kid friendly, Washer, Dryer, Smoke detector, Fire extinguisher, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Laptop friendly workspace, Self check-in, Building staff, Private entrance, Babysitter recommendations, Hot water, Microwave, Refrigerator, Dishwasher, Dishes and silverware, Cooking basics, Garden or backyard, Luggage dropoff allowed, Long term stays allowed, Cleaning before checkout",78119154,Sandra,Canada,-73.56745,45.53532,True
22180812,https://www.airbnb.com/rooms/22180812,"Cozy flat in Bondi beach, 3 min walking to beach",Apartment,Private room,3,1125,flexible,2,1,1,0,300,0,0,1,0,95.0,"TV, Wifi, Kitchen, Breakfast, Smoke detector, Essentials, Hangers, Iron, Host greets you",88791745,Felipe,Australia,151.27776,-33.88856,False
22265304,https://www.airbnb.com/rooms/22265304,Manly Haven- Best Location with carpark,Apartment,Entire home/apt,1,1125,moderate,4,2,3,0,220,200,120,1,3,80.0,"TV, Wifi, Kitchen, Free parking on premises, Smoking allowed, Family/kid friendly, Smoke detector, Essentials, Hangers, Hair dryer, Iron, Private entrance",162624858,Mark,Australia,151.28704,-33.78924,True
22268452,https://www.airbnb.com/rooms/22268452,Small sunroom. Sydney Harbour at your doorstep,Apartment,Private room,2,7,moderate,2,1,1,358,53,0,20,1,42,93.0,"TV, Wifi, Kitchen, Pets allowed, Washer, Dryer, Smoke detector, First aid kit, Essentials, Hangers, Hair dryer, Private living room",1695791,Shaun,Australia,151.25834,-33.87482,True
22323221,https://www.airbnb.com/rooms/22323221,Private centrally located self contained apartment,Apartment,Entire home/apt,2,1125,moderate,4,1,2,132,151,300,120,2,26,96.0,"TV, Wifi, Kitchen, Free parking on premises, Pets allowed, Family/kid friendly, Washer, Smoke detector, First aid kit, Essentials, Shampoo, Hangers, Hair dryer, Iron, Private living room, Private entrance, Bathtub, Hot water, Bed linens, Extra pillows and blankets, Microwave, Refrigerator, Dishwasher, Dishes and silverware, Cooking basics, Oven, Stove, Patio or balcony, Long term stays allowed",163200191,Agata,Australia,151.23178,-33.92575,True
22336644,https://www.airbnb.com/rooms/22336644,Suitable place for ERASMUS students (Mecidiyeköy),Apartment,Private room,90,180,flexible,1,1,1,270,53,0,0,1,0,95.0,"TV, Cable TV, Wifi, Wheelchair accessible, Kitchen, Smoking allowed, Pets allowed, Heating, Washer, Dryer, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Iron, Laptop friendly workspace, Private living room, Hot water, Bed linens, Extra pillows and blankets, Pocket wifi, Coffee maker, Refrigerator, Dishwasher, Dishes and silverware, Cooking basics, Oven, Stove, Patio or balcony, Luggage dropoff allowed, Long term stays allowed",163308111,Beliz,Turkey,29.00289,41.07033,False
22382752,https://www.airbnb.com/rooms/22382752,Doble room in the heart of BCN - Born,Apartment,Private room,1,14,flexible,2,0,1,0,31,0,0,1,6,87.0,"TV, Wifi, Air conditioning, Kitchen, Pets allowed, Breakfast, Heating, Suitable for events, Washer, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace, Private living room",163670236,Bikey,Spain,2.17862,41.38659,True
22586208,https://www.airbnb.com/rooms/22586208,sıcak yuva,House,Private room,1,1125,flexible,1,1,1,0,47,0,0,1,0,95.0,"TV, Wifi, Kitchen, Heating, Washer, Dryer, Smoke detector, Carbon monoxide detector, First aid kit, Essentials, Shampoo, Lock on bedroom door, Hangers, Laptop friendly workspace",166062119,Fuat,Turkey,29.26114,40.97625,False
2265321,https://www.airbnb.com/rooms/2265321,Comfort Luxury center apartment,Apartment,Entire home/apt,3,1125,strict_14_with_grace_period,6,2,2,225,100,150,70,4,132,93.0,"TV, Internet, Wifi, Air conditioning, Kitchen, Paid parking off premises, Pets allowed, Elevator, Buzzer/wireless intercom, Heating, Family/kid friendly, Washer, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace, Hot water, Host greets you",1432835,Angel,Spain,2.162,41.38621,True
22716126,https://www.airbnb.com/rooms/22716126,Dormitory Room in Single Bed (Mixed),Hostel,Shared room,1,6,moderate,1,1,1,365,58,0,0,1,0,95.0,"Wifi, Paid parking off premises, Heating, Smoke detector, Fire extinguisher, Essentials, Shampoo, Lock on bedroom door, Hair dryer, Laptop friendly workspace, Hot water, Bed linens, Extra pillows and blankets, Pocket wifi, Luggage dropoff allowed, Host greets you",22553766,Erenler,Turkey,28.97814,41.01498,True
21968496,https://www.airbnb.com/rooms/21968496,方便舒適,Apartment,Private room,1,1125,flexible,2,1,1,0,243,0,0,1,0,95.0,"TV, Wifi, Air conditioning, Kitchen, Smoking allowed, Washer, Essentials, Shampoo, Lock on bedroom door, Hair dryer, Iron",51191008,Hm,Hong Kong,114.13928,22.4926,False
21971876,https://www.airbnb.com/rooms/21971876,North Curl Curl Home with a View,House,Private room,2,1125,moderate,3,1,2,166,95,0,15,1,24,97.0,"TV, Cable TV, Wifi, Kitchen, Free parking on premises, Free street parking, Hot tub, Heating, Family/kid friendly, Washer, Dryer, Smoke detector, First aid kit, Fire extinguisher, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Iron, Laptop friendly workspace, Self check-in, Lockbox, Private entrance, Children’s books and toys, Children’s dinnerware, Hot water, Bed linens, Extra pillows and blankets, Microwave, Refrigerator, BBQ grill, Patio or balcony, Garden or backyard, Luggage dropoff allowed, Long term stays allowed, Wide doorway, Well-lit path to entrance, Step-free access, Accessible-height bed, Step-free access, Accessible-height toilet",49775015,Juliette,Australia,151.28331,-33.76099,True
2206311,https://www.airbnb.com/rooms/2206311,Modern Studio in Midtown East,Apartment,Entire home/apt,3,1125,flexible,2,0,2,0,140,0,0,1,0,95.0,"TV, Cable TV, Internet, Wifi, Air conditioning, Kitchen, Heating, Smoke detector, Carbon monoxide detector, Essentials, Hair dryer, Iron",5149997,Christine,United States,-73.96781,40.75701,True
22165464,https://www.airbnb.com/rooms/22165464,"Entertainers Delight, Heart of Crows Nest ALEX2",Apartment,Entire home/apt,31,1124,strict_14_with_grace_period,4,2,2,339,200,1350,330,1,1,80.0,"TV, Wifi, Kitchen, Free parking on premises, Family/kid friendly, Washer, Dryer, Essentials, Hair dryer, Iron, Laptop friendly workspace",15739069,The Apartment Service,Australia,151.20138,-33.82616,True
22180943,https://www.airbnb.com/rooms/22180943,CWB Room available near Time Square (C1d),Apartment,Private room,31,1125,flexible,4,1,1,179,243,0,0,1,0,95.0,"Wifi, Air conditioning, Kitchen, Elevator, Washer, Hangers, Laptop friendly workspace, Hot water, Other",67709885,Morgan,Hong Kong,114.18205,22.27684,True
22199234,https://www.airbnb.com/rooms/22199234,Remodeled penthouse in Gracia *Bcn*,Apartment,Entire home/apt,2,200,moderate,6,2,3,181,140,200,55,4,30,89.0,"TV, Wifi, Air conditioning, Kitchen, Paid parking off premises, Elevator, Heating, Family/kid friendly, Washer, Smoke detector, Carbon monoxide detector, Essentials, Shampoo, Hangers, Hair dryer, Iron, Room-darkening shades, Hot water, Microwave, Coffee maker, Refrigerator, Dishwasher, Dishes and silverware, Cooking basics, Stove, Single level home, Patio or balcony, Luggage dropoff allowed, Long term stays allowed, Well-lit path to entrance, Step-free access, Accessible-height bed, Step-free access, Host greets you, Full kitchen, Paid parking on premises",10547296,María & Oscar,Spain,2.15849,41.40913,True
22204642,https://www.airbnb.com/rooms/22204642,1921 - AB Paral·lel Apartment A - Contemporary Penthouse with a Private Terrace,Apartment,Entire home/apt,3,31,moderate,6,3,6,290,470,150,100,6,34,86.0,"TV, Internet, Wifi, Air conditioning, Kitchen, Heating, Washer, Dryer, Safety card, Essentials, Shampoo, 24-hour check-in, Hangers, Hair dryer, Iron, Hot water, Coffee maker, Refrigerator, Dishes and silverware, Cooking basics, Oven, Patio or balcony, Luggage dropoff allowed",4459553,Eva&Jacques,Spain,2.16855,41.37393,True
22295401,https://www.airbnb.com/rooms/22295401,Artist Studio,Apartment,Entire home/apt,3,15,strict_14_with_grace_period,2,0,1,15,97,0,68,1,47,97.0,"Wifi, Kitchen, Heating, Smoke detector, Carbon monoxide detector, Fire extinguisher, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Laptop friendly workspace, Hot water, Bed linens, Extra pillows and blankets, Pocket wifi, Coffee maker, Refrigerator, Dishes and silverware, Cooking basics, Stove, Host greets you",149914934,Griffin,Australia,151.2249,-33.87364,False
22337456,https://www.airbnb.com/rooms/22337456,Modern and Comfortable one bedroom apartment zmv,Apartment,Entire home/apt,1,1125,moderate,4,1,2,242,119,200,60,2,116,94.0,"TV, Wifi, Air conditioning, Wheelchair accessible, Pool, Kitchen, Free parking on premises, Paid parking off premises, Gym, Elevator, Free street parking, Hot tub, Heating, Family/kid friendly, Washer, Dryer, Smoke detector, Fire extinguisher, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace, Self check-in, Keypad, Private living room, Private entrance, Baby bath, Room-darkening shades, Hot water, Bed linens, Extra pillows and blankets, Ethernet connection, Microwave, Refrigerator, Dishwasher, Dishes and silverware, Oven, Stove, Patio or balcony, Long term stays allowed, Wide hallway clearance, Step-free access, Wide doorway, Flat path to front door, Well-lit path to entrance, Step-free access, Step-free access, Step-free access, Wide entryway, Handheld shower head",85304084,Wendy,Australia,151.20894,-33.91327,True
